free_text,label_id,is_synthetic
"Nhìn là đéo muốn xem rồi, dự là sẽ có những yếu tố bắt buộc phải cười",2,False
Anh be ơi 🤭,0,False
Chị 3 có lồng đâu mà chùi?,2,True
Xịt vãi lồn thầy ạ.,1,True
Thần đồng toán học lỗi lạc nhất lịch sử loài người,0,False
Giải thì cắn răng cắn cỏ mua :(( quần áo giày dép toàn mua trên shop peee ăn thì mưa cua hoàng đế cho anh em r phải ăn mỳ :/ ng anh quốc dân,0,False
Mấy con chó già biến thái đó tên CÔ CÔ nghe muốn nôn mửa. Lũ súc vật kia thật ghê tởm.,2,True
Cứ đi ra đi vào như đi chợ thế thì s k tăng cho đc.,0,False
“ trông anh có khác đéo gì thằng shipper cô độc không “ =))))),0,False
"Đi du lịch nước ngoài tốn cả triệu đô, chỉ có mấy ông cán bộ CS to bự mới có tiền cho cả nhà đi định cư sung sướng. Còn mấy đứa bò đỏ cuồng tín thì mơ hão thôi, chỉ biết làm bia đỡ đạn cho giặc Tàu.",2,True
"Chuyện đéo đâu xa, sáng nay thấy mấy thằng công an giao thông đánh dân như con, chửi như bố đời, đm cay vl.",2,True
"Đúng là một ổ DLV đang tự sướng với nhau. Tao ngưỡng mộ ông Phan Anh vãi. Còn nhà nước hả? Một nghìn tao cũng đéo đóng góp. Vì tao quá hiểu bản chất của lũ chính quyền Việt Nam rồi, bọn nó chỉ biết hút máu dân thôi.",2,True
Yêu nhau mà k liếm lồn nữa thì thôi🤣🤣,1,True
Nguyễn Trọng Hiệp :))),0,False
quần sọc đỏ 2009 20k😂😂,0,False
"ĐM con page này auto dắt mũi dư luận, cãi cùn như chó vậy",2,True
Du học sinh Úc đấy😂,0,False
"mình ở TPHCM ai biết trung tâm nào dạy tiếng Hoa tốt tốt chỉ mình với,học lẹ ko thì ko kịp :'(",0,False
Cô hiếu là đẹp nhất 😍,0,False
Hoang Anh Cực Kì Thuyết Phục!:)),0,False
mui chi co xua kg chi,0,False
Tội anh ghê:((( phải đi phẫu thuật chân:(((,0,False
Yêu cô MH lắm luôn😙I love you chu cà mo :))❤️,0,False
Loại pê đê chướng mắt nam,1,True
"Kiểu ""chịch đéo hết"" 🙈🙈🙈",1,True
❤️🤣🤣,0,False
Cái trang IDOl Live này đăng bài toàn để chúng nó vào chửi đổng.,2,True
Thèm thuồng chưa?,1,True
"Mõm con mẹ mày đi, nói lắm như cái đít hết hơi",2,True
Việt Nam vô địch 🎉,0,False
có mặc quần ko a,0,False
IS nó bắn đấy :v,0,False
Duma tức á!,1,True
đkm dơ vl,1,True
Phi Quý tiền nào của nấy nhé ban,0,False
"Nguyễn Đăng Dự ơi, mày làm nhục mặt fan MU rồi đấy con ạ.",2,True
Nhưng kế hoạch của Nhims vẫn đang thực hiện,0,False
"Thằng ngu này phát biểu cái đéo gì vậy, nghe mà muốn đấm.",2,True
"Tội nghiệp anh ghê, mong anh chết sớm cho nó được giải thoát, được tự do khỏi cái cuộc đời khốn khổ này.",2,True
"Bà này láo lếu như con gián, ai dám chịu nổi.",2,True
Ngân Đỗ nhìn mà tức á,0,False
"Trời ơi, sao lắm kẻ tài năng lại đi dùng vào việc xấu xa, hại đời hại người vậy trời? Không hiểu học cái đạo lý ở đâu ra nữa!",2,True
mua bo hay lắm anh ơiii,0,False
Loại này phải cho đi cách ly vĩnh viễn.,2,True
chất vl,0,False
"Cái loại đĩ mồm điêu ngoa, bán rẻ lương tâm vì vài đồng bạc lẻ, không bằng con chó rách.",2,True
Nói bậy. Tù chỉ dành cho người nghèo hoặc đần thôi. Chứ có tiền thì nó có mà làm vua.,1,True
Trụ lóng,0,False
Còn thời cưỡi ngựa bắn cung!,0,False
Phá sản rồi thì đi làm đĩ thôi abr,1,True
"Đúng là lũ súc sinh, ăn nói xàm lồn, óc thì toàn cứt, sống chỉ để phá hoại.",2,True
Tao đóng thuế đầy đủ! Đéo có chuyện tao nợ 29 năm.,1,True
Khánh Chi Ghim,0,False
M vặy á hả 😂,0,False
"Lũ bạn khốn nạn nó qua Việt Nam diện áo dài như đi diễn hài vậy đó, chúng mày có ý kiến gì không cho tui xin tí info với?",2,True
Chúc mừng thầy mongg thầy ra những giáo án xịn xò mới mẻ hơn susan.... v.v,0,False
Khịa vãi l = )))),1,True
Huỳnh Lục trend chụp hình mới nàk cục cưng. Haha...,0,False
dong quan hêt chô ninh hả,0,False
Vcl ;)),1,True
Nghe muốn quăng mẹ cái đt đm :))),1,True
Có ý thức chút coi người nước ngoài mà hành xử không văn minh gì cả,0,False
ôi anh Quang 😂 😂,0,False
Con thuong co ba,0,False
Di Jenny,0,False
Mẩn Phan đọc xong tụt hết mẹ cả mood,1,True
Cái con tinh trùng khuyết tật này xaolol mua ko xài được đâu,2,False
From Mixi With Love 💜,0,False
"Tao thấy bọn khựa nó cứ như mấy con chó hoang, lúc nào cũng sủa bậy sủa bạ, đúng là lũ mất dạy, nên cút mẹ về nước đi cho dân nhờ.",2,True
"Mẹ kiếp, bọn nó ngày nào cũng lên Phường làm vài nhát cho nó nổi tiếng, vào tù cũng được mấy anh chị chăm sóc, cho nó xiên sạch hết bọn trên Phường luôn cho nó hả dạ",1,True
"Ngày trước người Nam kỳ chúng ta sống tử tế hơn, bây giờ có lũ ngợm tiểu quốc rau má và lũ ngợm thượng đẳng ngàn năm văn vật đi vào cướp của, cướp đất người Nam kỳ, người Nam kỳ chúng ta bị nhiễm văn hóa của ngàn năm văn vật của lũ ngợm lừa con hoang đ",2,False
Nhìn cái poster ngầu lòii 😎😎 xem MV hong bt có hoảng hốt hong nhỉ :))),0,False
Căng quá các bác uiii,0,False
Hết biết nói gì luôn mẹ ơi.,1,True
Muốn quay về lại với tuổi thơ thiệt 🙃,0,False
"Anh Minh đúng là thằng chậm tiến, đcm nó!",2,True
"Nam Quảng việc gì b phải cmt và nhấn mạnh là "" Hay ho đéo j bài này. Hay lại câu like mất facebook"" ạ. Như vậy là ko hay rồi. Chứ hay hay ko hay là ý kiến riêng của mỗi người rồi ý. Bọn mình chỉ muốn b cmt lich sự hơn thôi ạ ^^",0,False
Chị hay khó ở,1,True
k phải thầy em đâu,0,False
Các ông ns ch lj vs loại người này ns ch với vs nó chả khác gì mình ngang nó cả im lặng đi nghiệp từ khác đến thôi ae ạ,2,False
Hây wuá chi oi.,0,False
"Bọn nó chọn tôm hùm, cá mú biển khơi... nó đéo chọn cá gần bờ",1,True
Dơ nhưng t thích,0,False
Tưởng biến thái thì toang mẹ rồi :3,1,True
Chắc chắn là phê pha cả ngày đêm!!!,1,True
Thằng này gốc công an CSVN thì bản chất đểu cáng trơ trẽn là đúng rồi!,2,True
Ba gà lên tầm cao mới,0,False
Con bóng chày Sa Đéc,2,True
T bảo là định rủ bạn t sẽ đi phá cỗ mà mấy th bạn ở lớp nhìn như ngoài hành tinh =))),0,False
"Đm Thắm ơi, cho em vào lại với, em sợ chó lắm. Em sai rồi. Hôm sau em không dám chúc mừng năm mới nữa huhu.",2,True
đã cho chồng dùng,0,False
Tránh ra để t bắn chết mẹ nó......,1,False
Lip củ người ta biết lỗi rồi mà,0,False
"Đm, quyền lợi của mình bị xâm phạm thì có cái đéo gì mà phải nhường nhịn.",1,True
"Người Việt Nam thiếu ý thức trầm trọng, giờ giấc thì như cao su, việc chung thì chẳng ai lo, đoàn kết thì bằng không.",2,True
đcm. phạt! phạt cái loz. cáu!!!,2,False
Tội nghiệp cô quá đi😭😭😭,0,False
"Con mẹ nhà mày làm như bố mày sợ mày lắm á, biến đi cho nước nó trong, sủa nữa bố cho ăn dép",2,True
Thần đồng toán học 😂😂😂,0,False
Cái loại óc chó như mày thì làm được cái đéo gì ngoài phá hoại?,2,True
Cố  gắng  giữ  sức khỏe  nha bác  trần  dần đất  nước  mong  bác về  nước  cống  hiến cho  đất  nước,0,False
Tối này thầy live k nhỉ,0,False
"Tao đéo có nghĩa vụ phải trình bày với mày, cút mẹ mày đi.",2,True
Tác hại của việc nói triết lí quá nhiều đấy anh em ạ =)),0,False
"Mẹ cái bọn Admin hãm lol này, truyện nhảm như đùa, tụi mày chỉ được cái sủa thôi chứ làm được cái lồn gì?",2,True
huy hieu de lam gi ae :v,0,False
"Lũ khốn nạn của đảng cộng sản chỉ biết vơ vét, cướp bóc, chả có đứa nào tốt đẹp cả.",2,True
"Đm lũ quan tham chỉ biết bòn rút của dân, tiền đút túi hết. Ước gì chúng m bị trời tru đất diệt, chết không kịp ngáp!",2,True
Ân Phan bún riêu =)),0,False
"Có ai mua đâu mà cứ chốt đơn ,chốt đơn -- ừ, xem như là 1 cái gì đó để thu hút người xem ii nhg cứ vô đụng cô MH là sao , cô có nhắc đến tên gì đâu , nước hoa 2 chia có vài trăm là đồ giả chắc rồi , chai nước hoa loại rẻ  cũng gần 1 tr rồi , vs lại nếu như thật sự có rất n người mua ,vậy s o đưa lên cho xem ,xem có phải trog vòng 1 buổi live đó bán đc = với ' chốt đơn ' liên tục o , gửi bưu điện gì vài trăm triệu ? Tuyển gần 20 nhân viên ? Còn khúc kia nữa ' nếu sản phẩm lỗi  ,nhân viên e đền , còn k e đưa sản phẩm cho khách dùng lun ' nếu đưa sản phẩm cho người ta dùng luôn vậy có đền tiền sản phẩm o ? 12:33 nếu o ,nói chi tr  , còn nữa ' e o biết sao đến lúc e live người ta cứ mua wá tr ' ; ' e chưa bao giờ chửi khách ' ?? ...",0,False
"Nghe nhạc là ghê vl, nghe anh kể suýt nữa em ngất :V",0,False
Hợp lý hơn nè abe :),0,False
Giang hồ xịn,0,False
"Lên mạng chém gió như bảo vệ môi trường lắm, mà tau vẫn cho nhiệt điện vào nhé tụi bay, làm éo gì được =))) đúng là đừng tin lời chúng nó",1,True
"Nhìn cái mồm con Linh to vl, nhìn cái mồm nó muốn nôn ra mật xanh mật vàng!",2,True
"Nếu bị cô lập thì qua đây em bao, em dẫn abe đi xả stress với mấy em ngon lành cành đào.",1,True
"Thôi đi bố đời ạ, đừng so với mấy thằng láng giềng nữa, cái cc gì cũng nói được, tưởng mình thông minh thâm thúy lắm à :))",2,True
Đại hội vạch mặt con bạn thân cũ. 😂,0,False
Ae chuẩn bị đón nhận nút bạc nhanh nhất của sờ chim mơ ba rọi béo đi,0,False
Xin video với ông ơi,0,False
"Trán dô, tóc dài, mặt như thằng tàu.",1,True
Cái lờ gì không.,1,True
"Ở với cộng sản, bạn mà đòi đấu tranh là bị nó gọi là phản động. Còn khi nó sai lè lè ra thì nó lại rút kinh nghiệm. Đậu xanh rau má, đúng là lũ khốn nạn.",2,True
Cho em sờ chim anh đi anh ơi.,1,True
Hay qua,0,False
"Đấy, cái địt mẹ bọn thành phố đòi bình đẳng cộng điểm, sao không dọn qua đây mà sống thử xem có cái nịt gì không?",2,True
Chị ba là vàng ngọc hay là vàng nổi,0,False
Nói xạo như chó,1,True
Hứa Sơn ghép cho bạn thành ộp pa luôn nhá 😄,0,False
Vay lồn vay lắm thế,1,False
"Con nhỏ này lên live chửi như con điên, chắc nó bị điên thật rồi.",2,True
khó chịu vãi😂,0,False
Ngon mẹ gì mà ăn nhỉ,1,False
"Lũ đu càng, tụt quần, liếm đít giờ láo toét chửi cs bán nước :))",2,True
tao lạy tụi m,0,False
tan nhang bs co tri ko chj,0,False
Nguyễn Thuận ý kiến của tụi tao thôi thì thấy không hay thôi mấy bài trước điều được riêng bài này cảm thấy không hay cho lắm =))),0,False
Học sinh như cái đách l abe,2,False
"Má ơi, khổ vcl! Từ Việt Nam sang tận Mỹ mà vẫn bị quan lại sách nhiễu, gái gú thì toàn loại 3/ như nhau, quá thất vọng.",2,True
Lúp lúp như chó .,1,False
Ông chú da black thích nhuộm màu tóc yellow 😁,0,False
"Không hiểu người có não không, lúc khỏe thì ăn chơi nhảy múa, chê bai đất nước, đến lúc gặp họa thì chạy về quê hương, đúng là lúc gặp họa mới biết đất nước nào có tình nghĩa",1,True
"Không biết tốt xấu hay nó chất phát kiểu gì, nhưng nghe 10 đời chồng là tao phát sợ rồi, không lẽ cả 10 lần lấy chồng đều là lỗi của mấy ông chồng! Phải coi lại nếu ai còn tung hô! Miền tây 2 đời là còn được chứ 10 đời thì đúng là tởm vl",1,True
vn thi deo no no cho trung Quốc bon dien,2,False
"Cái miệng nói vậy, chứ m không thấy hả. Nó mê tk đó như chết đi sống lại",0,False
Ngược dòng thời gian quay về quá khứ,0,False
nhìn ngon wa,0,False
Huyền Khánh Phùng ai cũng có quà nha😅,0,False
"Đm, phát chán với cái thằng cha già này.",1,True
Kiều Trung Kiên chất🤣,0,False
Ba dung toi bac ky la ba toi so rui nhe,2,False
"Lữ Văn Thánh đúng kiểu non choẹt, phát ngôn như thằng đần.",2,True
ĐM mấy thằng DLV vào đỡ dùm cái chủ đề này coi :v? Giải thích sao định hướng XHCN mà lỗ toang vậy?,1,True
"Gì cũng thấy trẩu tre hết sức, thằng Huy ạ",1,True
"Thôi xong, ăn cứt rồi.",1,True
"Nghe bảo thằng này nhiễm phóng xạ, nằm viện này nọ cơ mà 😏",1,True
còn đây là thầy khi feed :),0,False
"Nể nhất Lân Ca.! Sức chịu đựng thật phi thường,chứ e cười muốn sái hàm luôn.😂",0,False
bậy zòi :v nhìn bên trái đi :D đừng nhìn bên phải :v,0,False
"Giá đã niêm yết rồi, ngu thì mua đắt rồi làm con bò cho thằng ad nó sủa. Tuy nhiên cũng phải dạy cho nó biết lễ nghĩa, chứ không nó tưởng nó là bố đời",2,True
Diệu Linh inbox m nhé,0,False
Yeu thay,0,False
Dạy cá bơi. Bơi thì đương nhiên nó bơi được vì nó là cá. Làm sao cho nó sống mới là điều bà con đang quan tâm.,1,True
"Ơ, vnexpress cũng tương cho 1 bài à. Ô nhiễm là ô nhiễm thế nào, đồ phản động, đất nước yên bình.môi trường sạch đẹp nhé 😂😜",2,False
Mình nhớ con sam là lưng nó trơn bóng luôn k có lông thì phải,0,False
Được,0,False
"Đm, mấy thằng ăn bò viên cá viên mà ngán thì về Việt Nam mở mồm ra, đảm bảo dân mình sẽ biến cái lỗ mồm của mày thành cái bồn cầu di động, chỉ việc ngồi ị thôi, đm thằng khốn nạn. 😁😁😁",2,True
Ui giồi chửi kinh quá,1,False
"Mấy thằng nhóc choai choai ở VN giờ đúng là sâu bọ, hết thuốc chữa.",2,True
Tự sướng vì thắng bóng đá để che đậy cái sự thối nát của đất nước.,1,True
Bọn chó săn,1,True
những câu nói rất ý nghĩa.,0,False
Chắc là mới chơi cỏ xong rồi,0,False
Địt mẹ cái thể loại này. Tao nằm ở đây hơi lâu rồi đấy :))) trích lời anh tao trong buổi sờ trym tối hôm kia :)))),1,True
"Thế cái giáo án đá phò đâu ra, thầy giáo lừa đảo?",2,True
"T thấy bình thường mà, có gì đâu",0,False
"Có 2 thằng Khựa thì bắt nạt, còn thằng Hàn thì khinh bỉ, đm đất nước này đéo khác gì cái chợ trời.",2,True
Ad là tác giả bài thở hả?,0,False
"Ông có nói gì thì nói, cũng đừng mong được yên ổn trên đất nước này, đồ phản động ngu xuẩn.",2,True
Huyền thoại mẹ rồi thầy ơi,0,False
Vãi lol 😂,1,True
Vãi mạng=),0,False
Đm chị tao mất gần 700 củ. Có mẹ nó ghi đc hình ăn trộm nhưng cũng bó tay :v,1,True
"Thấy bị cô lập thì về đây với anh nè anh ơi, em bao anh đi gái nè. Bao chất",1,True
Đút vào mồm thầy.,1,True
Máu lồn đỏ như kỳ kinh nguyệt.,1,True
Đjtme đỉnh thật sự.,1,True
Nói như thánh về môi trường vậy thôi chứ tau vẫn cho nhiệt điện vào nhé tụi bay làm gì được =))) đúng là nghe lời chúng nó nói như shit,1,True
"Xung quanh vẫn còn đầy rẫy bọn óc vật, chỉ chờ thời cơ là sủa bậy.",2,True
Chị lại hót,0,False
Bộ tóc huyền thoại ❤,0,False
Tại không phá đảo được game này nên mới bảo là game cho con nít chứ phá đảo được thì lại ghi là game dành cho Độ😆😆😂,0,False
Loằng ngoằng thì được cái *éo gì mà ông thích loằng ngoằng thế. :/ lạ vl,1,False
Giàu mà đéo bh chịu tổ chức even cho học sinh,1,True
Chiến thuật đánh du kích của quân ta đây mà.,0,False
Bác cuốc sư rất nhiều fan. Chúc mừng.,0,False
Ko còn lời nào để nói lun á,1,True
Đồng tính mà,1,True
Cái mồm nó sao mà thối như cái đít thế,2,True
vualonemlabaonhieu cm,1,False
Pha xử lí hay nhất từng xem,0,False
"Giờ mấy bà này toàn mấy con sl, phe phái, đeo vàng giả lên mạng lừa đảo.",2,True
Xem mà cười đau bụng😆,0,False
Thế này mới đáng sống. Mẹ kiếp!,1,True
"Xuất cl gì mà xuất, đm quần áo Việt Nam toàn nhập từ TQ về bán chứ xuất cái lồn gì.",2,True
Được 2 cái,0,False
Trời sinh một cặp hjhj,0,False
Anh Quang be like 😔,0,False
Huyền Khánh Phùng giống vl,0,False
"Cái lũ không bao che cho nhau được là lôi bệnh tâm thần ra làm lá chắn để chối tội. Tưởng là bệnh hiểm nghèo với dân đen, nhưng là cái phao cứu sinh cho mấy thằng cs.",2,True
Em gái ơi xinh thế em ơi ước gì chi có  nước da giống em,0,False
Mấy cái người mà kỳ thị lgbt thì quá là lạc hậu. Chết 1000000000000000000000 kiếp cũng chưa hết mù nữa,2,False
"Bùi Hoàng, thầy cái lồn!",2,True
Múa như con Susan : Chó :)),1,True
Đây hả?,0,False
Co 3 😍,0,False
Bạn Cmt kiểu này là cho thấy bạn không có não rồi.,2,True
Các bác chỉ nhìn cái tiêu cực trong XH. Bn người k càn sự sống đang gồng mình cứu giúp người dân đang bên ngoài vùng lũ kia. Mỗi ng 1 việc. P.anh a ấy có tiền thì ở trên khô phát lương thực cho những người được CBCS k màng tính mạng mình đưa ng dân từ nơi nguy hiểm vào. Đừng nói vì tiền thuế nhá bạn. B có dám vì tiền mà đánh đổi mạng sống của mình ko?,0,False
Mấy đứa pe de thiệt thòi nam,1,True
aBe toàn nói điêu,0,False
"Lương tháng 600 bạc mà ngu như cho, gọi là chó và người đi săn.",2,True
"Ngọc Hoàng Đức nói đùa cái lồn ấy, đùa =))",1,True
Trc kia anh tôi ngoan ngoãn không chửi bậy:>,0,False
Ninh Trần idol của em ~ cũng from mixi with love à :v,0,False
Các bác sống nhanh vaicutt :(((,1,False
Đức'x Bảnh'x ib tán luôn đi,0,False
Đụ má nhìn mặt như đàn ông.,1,True
Bui Hoang hay anh ơi,0,False
"Đm m. Mày ngu vừa vừa thôi, để lại ít ngu cho con cháu nó hưởng chứ.",2,True
Hai đứa nó ngu y chang nhau thôi khỏi bàn cãi :)),1,True
"Nguyễn Đăng Dự làm nhục hết cả đám fan MU rồi, đúng là đồ nhục nhã.",2,True
Nhạc nghe chán vcl,1,True
"Đại gia nó chơi tới bến, nói lắm cũng không có tiền mua đâu.",1,True
Đmm 1/5,1,False
Đông Lào nó vã cho tét mồm nhé :)),0,False
"Một phiếu bé ngoan, về chỗ 👏🏻👏🏻",0,False
"Lũ DLV sủa sủa sủa đi, sủa cho thiên hạ nghe con chó nào ngu nhất.",2,True
Ủa xem EmVi hay đang nhận giải hoa hậu mà khóc dữ dị ? Từ từ em nào cũng có giải không cần chen lấn mất vui nghe.😂,0,False
"Nhìn cái mồm con đĩ đó, dù có lạy lục nghìn lần cũng không thể tha thứ cho cái nghiệp chướng tày đình này",2,True
Lại bảo không giống đeeeee,0,False
Em ở nhơn trạch Đồng nai,0,False
K có vlog a ở luôn trên cao bằng đi hâhhaa 😂😆🤣🤣🤣🤣,0,False
Trong Nguyễn Nồn còn đẹp hơn bài này😂😂😂,1,True
Nhìn cái bộ trên tường với cái ghế là thấy đúng kiểu bệnh hoạn.,1,True
T bị chủ tiệm hớt lố tay 🙂,0,False
"Hoàng Công Hiếu lỗi thì chưa chắc nhưng đa số sống như lol, đa số thôi",1,False
Con nho nay chui nguoi ta la niem vui,0,False
"Đài bolsa đưa mấy ông nói năng như vậy làm giảm uy tín, tầm thường",0,False
"Cái lũ ất ơ không có não thì cút xéo cho nước nó trong, đừng có bẩn mắt tao.",2,True
Chao chi dep.,0,False
nghe thì thuyết phục nhưng khi đọc lại thì rất thuyết phục :))),0,False
"Lươn lẹo, phản phúc đúng là bản chất của lũ búa liềm.",2,True
Ngu + hối lộ + được cấp quyền = loạn ngôn.,1,True
"Chúng mày là lũ ăn cứt, sống bám váy xã hội!",2,True
"Mấy đứa này chửi như bị chó dại cắn ý, nghe mà muốn đấm vào mồm cho tỉnh ra. Nhất là mấy quả phát ngôn như kiểu não úng nước ấy, nhảm hết sức!",2,True
"Hàn Quốc chỉ là một đống phồn vinh giả tạo, chỉ là con chó làm tay sai cho đế quốc thôi.",2,True
Bảo dân trí thấp lại tự ái vl.,1,True
"Chào anh eng, nay mình cho ông già mình ăn thử kẹo mà mình vừa mua",0,False
Nhìn chi sang quý phái !,0,False
Cái này gọi là đánh du kích nhé .,0,False
Có cái mẹ gì hay ho đâu mà tối ngày dính với chả phang,1,True
Tôi hồi còn thiếu nữ trăng tròn đấy các bác ạ!,0,False
"Nhìn cái mặt nó trơ trơ như adv vậy đó, không biết nhục là gì.",2,True
Bà nay dep that . Nhất la cai mieng,0,False
"Mẹ nó, qua nhìn con này đúng là loài không ăn học, mặt dày, không sợ gì cả, sao lại xin lỗi, khóc như chó vậy.",2,True
"Mấy đứa tự cho mình hơn người đúng là hết thời rồi, lạc quẻ vãi nồi",2,True
"Bích Huyền chào bạn, người quên tag :))))) thật vui vì bạn đã thấy",0,False
Phim hay lắm,0,False
Hợp lý anh ưiii:)),0,False
Thằng điên,1,True
Thương Hoàng Like trang này ngay để chúng ta cùng bàn luận kaka,0,False
Ủa. Có nhạc hả. Top à. Tao éo quan tâm luôn,1,True
Trần Sang óc vật,2,False
Thà cúi đầu a dua theo lũ súc sinh chứ đéo a dua theo lũ chó săn các người.,2,True
Sinh nhật một mình. Không sao không cô đơn vì còn có bóng cùng vỗ tay chúc mừng sinh nhật mình. Chỉ là không cùng mình hát HPBD.,0,False
"Thế thì trả mẹ thuế lại cho dân đi, dân tự lo chống dịch. Mẹ kiếp, làm không nổi chứ gì? Nói mẹ là bọn cán bộ tham nhũng hết rồi, còn đâu mà trả. NGU NHƯ CHÓ.",2,True
Chính quyền kiểu này còn hơn cái lồn.,2,True
"Rồi đó, vừa lòng chưa? Mấy thằng kêu không ngại nguy hiểm toàn lính quèn thôi, sai đâu đánh đó. Còn mấy cha bụng bự kia thì cứ ngồi rung đùi.",2,True
"Kỳ này 3/// vắng bóng rồi, không có 3/// để chửi nữa đâu , giờ xem hài “ Trầng Dầng “ cho đỡ buồn :)))",0,False
"Chắc chắn chuyện này quá là dt ở nước mình. Cái đường trước nhà tao cũng y chang, bị bẻ cong như con đĩ vì né cái bếp nhà thằng óc lợn cựu phó chủ tịch.",2,True
Mv sẽ cảm động hơn khi người dẫn truyện k phải là a độ =)),0,False
"Thoại Trần ""thôi"" ông im mẹ cái mồm lại đi :)))",1,True
2 triệu nè. Con chưa cả gội 🤭,0,False
"Chả hiểu đầu cua tai nheo, trước thì sủa người ta, giờ quay lại cắn, đúng là nghiệp quật",1,True
Cho t xem cc,1,True
"Vcl, nói câu ""chờ không tốn thời gian"" nghe mắc cười ỉa luôn á.",1,True
Co thi noi hong ai muong noi nha,0,False
Ý bạn này có phải là người khác nỗ lực để xắm oto cho bạn ngồi tránh mưa phải không !? 😅,0,False
Acp em vs,0,False
cảm ơn phồ bô sa !,0,False
"Mấy đứa fan trẩu bênh idol kiểu chó dại thế? Idol m hát như chó rên thì ngta chê là đúng, m mà dám chê ba mẹ m thì m auto là bất hiếu.",2,True
